id,length,atomic_fraction,structure__id,structure__nsites,structure__nelement,structure__density,structure__spacegroup,structure__formula_full,structure__formula_reduced,structure__chemical_system,structure__formula_anonymous,structure__e_above_hull,structure__hostlattice__dimension,structure__matprojdata2__band_gap,structure__matprojdata2__cost_per_mol,structure__matprojdata2__cost_per_kg,structure__prototype2__name,structure__prototype2__formula_reduced,structure__prototype3__number,empiricalmeasures__dimensionality,empiricalmeasures__dimensionality_cumlengths,empiricalmeasuresb__ewald_energyb,empiricalmeasures__ionic_radii_overlap_cations,empiricalmeasures__ionic_radii_overlap_anions,relative__length,relative__barrier,vaspcalca__energy_barrier,empcorbarrier__barrier,vaspcalcb__energy_barrier
33714,3.8902775,0.047619047619047616,mp-1204197,42,4,4.73509562805921,176,Ba10 Mn6 O24 F2,Ba5Mn3O12F,Ba-F-Mn-O,AB3C5D12,0.09294160690476261,3.0,2.0851,1.0667957772073384,0.5020497336271038,,,803.0,1,1,-2.5637682502595,0.49372663340638523,-0.23899990862708886,,,0.025786900000014157,0.13315700810000777,
34676,3.6584865000000013,0.047619047619047616,mp-1212781,42,4,5.7425073875081045,176,Eu10 P6 O24 F2,Eu5P3O12F,Eu-F-O-P,AB3C5D12,0.0,3.0,,48.34566040814878,22.72453878945414,Fluorapatite,Ca5P3O12F,,1,1,-0.7354763029388778,-0.64387955869522,0.2103589882977528,,,0.8536985499999901,0.5876805039499946,
34685,3.918922000000002,0.047619047619047616,mp-1228113,42,4,4.554784072582848,173,Ba10 P6 O24 F2,Ba5P3O12F,Ba-F-O-P,AB3C5D12,0.0,3.0,,0.9667888445218984,0.48800731686110865,Fluorapatite,Ca5P3O12F,,1,1,-0.321203172062269,-0.5586948489677237,0.1154689824543289,,,0.5430113799999958,0.41711324761999774,0.8249477499999784
34537,3.494136,0.047619047619047616,mp-1227873,42,5,3.0189965588300933,174,Ca10 Si3 S3 O24 F2,Ca10Si3S3(O12F)2,Ca-F-O-S-Si,A2B3C3D10E24,0.020268132083333334,3.0,4.4506,1.1669154127727395,1.1631770709433622,,,1537.0,1,1,-1.8740565344346578,-0.5896134448101793,0.2496813695139397,,,1.6703726299999744,1.036034573869986,
34759,3.4698230000000008,0.047619047619047616,mp-1227110,42,4,3.1039405398566755,173,Ca10 P6 O24 F2,Ca5P3O12F,Ca-F-O-P,AB3C5D12,0.0006151116666721634,3.0,5.5212,1.5146882243325566,1.501765564610662,Fluorapatite,Ca5P3O12F,,1,1,-1.2146207999303442,-0.5399408223750171,0.177414240737916,,,1.619440059999988,1.0080725929399934,
33522,3.681052499999999,0.047619047619047616,mp-1220061,42,4,7.113133408984884,173,P6 Pb10 O24 F2,P3Pb5O12F,F-O-P-Pb,AB3C5D12,0.009095251190477605,3.0,3.6882,4.772964423206565,1.7810731907222226,,,803.0,1,1,-2.796303556898465,0.27714922581922785,-0.13975072098164754,,,0.2022997600000167,0.23006256824000917,
33939,3.490142902976616,0.047619047619047616,mp-1214126,42,5,3.1148343144054556,6,Ca10 V1 P5 O24 F2,Ca10VP5(O12F)2,Ca-F-O-P-V,AB2C5D10E24,0.003484470674598228,3.0,3.8268,19.617484298296617,19.072530305623022,,,1253.0,1,1,-1.1529828016382453,-0.594051604202543,0.2706321085662098,,,1.4215847299999496,0.8994500167699724,
34761,4.749868,0.047619047619047616,mp-554918,42,6,4.348333268757063,156,Ba1 Y6 Si3 B6 O24 F2,BaY6Si3B6(O12F)2,B-Ba-F-O-Si-Y,AB2C3D6E6F24,0.00758033447125861,3.0,5.233600000000001,17.08126137227308,13.754501319502968,,,2237.0,1,1,3.663082384678546,-0.8120469265310475,0.6880292787935174,0.0,0.0,6.5830197599999565,3.7330778482399767,
34600,4.733834,0.09523809523809523,mp-1199066,42,4,6.222537472170771,15,Eu8 B8 O22 F4,Eu4B4O11F2,B-Eu-F-O,A2B4C4D11,0.00321485039682301,3.0,0.0,38.68566684138307,22.35932540245667,,,173.0,1,1,-1.4663985972488263,0.5235984493748929,0.8346593016426072,,,-2.1736341900000298,-1.0743251703100165,
34762,4.749868,0.047619047619047616,mp-554918,42,6,4.348333268757063,156,Ba1 Y6 Si3 B6 O24 F2,BaY6Si3B6(O12F)2,B-Ba-F-O-Si-Y,AB2C3D6E6F24,0.00758033447125861,3.0,5.233600000000001,17.08126137227308,13.754501319502968,,,2237.0,1,1,5.616832350788172,-0.7845923928165206,0.6784716851626924,0.0,0.2742973750800397,7.082650680000029,4.007375223320016,
34755,4.674238,0.09523809523809523,mp-1203805,42,4,6.6410879232647675,15,Gd8 B8 O22 F4,Gd4B4O11F2,B-F-Gd-O,A2B4C4D11,0.0058075661905103715,3.0,2.9568,36.49111004214146,20.587735042965505,,,173.0,1,1,-1.4269813687869828,0.5262419163085024,0.7799279119085463,,,5.193979280000008,2.970494624720004,
33908,3.4999474999999993,0.047619047619047616,mp-1214204,42,4,3.01630272991637,176,Ca10 S6 O24 F2,Ca5S3O12F,Ca-F-O-S,AB3C5D12,0.31113047836309615,3.0,0.2917000000000005,1.0325870198191602,1.0171743805817572,Fluorapatite,Ca5P3O12F,,1,1,-0.47639145521679893,,,,,0.638389009999969,0.46947556648998295,
33881,3.459923999999999,0.047619047619047616,mp-6473,42,4,3.096097550740359,176,Ca10 P6 O24 F2,Ca5P3O12F,Ca-F-O-P,AB3C5D12,0.0,3.0,5.5216,1.5146882243325566,1.501765564610662,Fluorapatite,Ca5P3O12F,,1,1,-1.1827074316847757,-0.6027664296658224,0.21856229863394017,,,1.616799549999996,1.006622952949998,
33947,3.494473,0.047619047619047616,mp-1227627,42,5,3.120995459609008,174,Ca10 V3 P3 O24 F2,Ca10V3P3(O12F)2,Ca-F-O-P-V,A2B3C3D10E24,0.00584409940476327,3.0,3.8263000000000003,55.82307644622473,52.24393866380241,,,1537.0,1,1,-1.319596205637481,-0.6100471243999501,0.3037329441971788,,,1.2812024699999256,0.8223801560299592,
33867,4.244161,0.09523809523809523,mp-759873,42,3,4.866564964039375,14,Sb16 O22 F4,Sb8O11F2,F-O-Sb,A2B8C11,0.07620644351190631,2.0,2.2470999999999997,11.473880610786873,4.828788969264402,,,3985.0,1,1,-2.903119828186391,-0.6258364704971715,-0.19644609957554948,,,1.5531804599999646,0.9716960725399806,
33582,4.627806,0.09523809523809523,mp-1196433,42,4,7.044573659242328,15,Dy8 B8 O22 F4,Dy4B4O11F2,B-Dy-F-O,A2B4C4D11,0.025911605515865688,3.0,5.504099999999999,399.61230991665445,220.23657575724312,,,173.0,1,1,-1.3971817221681704,0.512760423626299,0.7685373710466576,,,7.35898001999999,4.159080030979995,
34083,4.904484056949467,0.13636363636363635,mp-1196740,44,4,3.017481313407729,220,Cs6 H24 N8 F6,Cs3H12N4F3,Cs-F-H-N,A3B3C4D12,0.0,3.0,4.8399,49281.60060224306,47039.36169568691,,,198.0,3,3,,,,,,7.152755430000013,4.045862731070008,
34070,2.9519978389080275,0.2727272727272727,mp-19488,44,5,3.313612619441647,14,Rb8 Mn4 S4 O16 F12,Rb2MnSO4F3,F-Mn-O-Rb-S,ABC2D3E4,0.0,3.0,,105982.3101812826,69921.82156650386,,,244.0,0,1,,-0.21906265730142138,0.14664231090922097,,,0.4432087200000012,0.3623215872800007,
34041,2.6784741076361422,0.6363636363636364,mp-22820,44,4,3.9764637142737036,62,Na8 In4 Ni4 F28,Na2InNiF7,F-In-Na-Ni,ABC2D7,0.0,3.0,3.8623,81.41324440112614,57.74320503362158,,,69.0,0,2,-0.7277178711472061,0.2571709455131854,0.09474391219456679,0.03832223066780361,0.314421073019999,1.0658590000000174,0.7041565910000096,
34173,3.0086091040893086,0.6363636363636364,mp-1196816,44,3,3.395926885853726,128,K10 In6 F28,K5In3F14,F-In-K,A3B5C14,0.0,3.0,4.644500000000001,120.75732799113284,74.91863759715663,Chiolite,Na5Al3F14,,0,2,-2.542252995122226,0.08493417364435096,0.18411491439552785,,,0.7500582000000122,0.5307819518000068,
34042,2.7444441769293086,0.6363636363636364,mp-22820,44,4,3.9764637142737036,62,Na8 In4 Ni4 F28,Na2InNiF7,F-In-Na-Ni,ABC2D7,0.0,3.0,3.8623,81.41324440112614,57.74320503362158,,,69.0,0,3,-0.8980167957951721,0.1285221057426813,-0.09474391219456546,0.06389581725223485,0.2859353570699956,1.0139724500000113,0.6756708750500062,
34044,2.757739758669831,0.6363636363636364,mp-22820,44,4,3.9764637142737036,62,Na8 In4 Ni4 F28,Na2InNiF7,F-In-Na-Ni,ABC2D7,0.0,3.0,3.8623,81.41324440112614,57.74320503362158,,,69.0,0,3,-1.2927289488939095,0.16999369301005807,-0.08337843241540721,0.0690499078038246,0.0,0.4931430200000193,0.3897355179800106,
34098,4.47252018775362,0.09090909090909091,mp-42981,44,6,5.141923434970449,95,Na4 Gd4 Ti4 Nb4 O24 F4,NaGdTiNbO6F,F-Gd-Na-Nb-O-Ti,ABCDEF6,0.04576965749999751,3.0,2.3485000000000005,43.367798571163426,24.86640343339823,,,2093.0,1,1,7.829882459481723,0.1899889987571397,1.5064414293584192,0.0,0.0,7.8122677599999975,4.407935000239998,
33968,3.898086478507152,0.2727272727272727,mp-770642,44,5,2.8285811649605246,60,Li8 Mn4 S4 O16 F12,Li2MnSO4F3,F-Li-Mn-O-S,ABC2D3E4,0.1947482532386351,3.0,1.677,5.390712305993084,6.073963890599111,,,244.0,1,1,4.265209227022524,-0.27578300968260705,0.3251052063836184,,,2.20294499000002,1.3284167995100111,
34101,4.538469167007376,0.09090909090909091,mp-42981,44,6,5.141923434970449,95,Na4 Gd4 Ti4 Nb4 O24 F4,NaGdTiNbO6F,F-Gd-Na-Nb-O-Ti,ABCDEF6,0.04576965749999751,3.0,2.3485000000000005,43.367798571163426,24.86640343339823,,,2093.0,1,3,5.489880080081548,0.08784430337452065,1.347124281562481,0.014745373186762448,0.9750520429200016,9.58831884,5.38298704316,
34245,2.7762276041666416,0.6363636363636364,mp-541773,44,4,3.324522738154381,62,Na8 V4 Cu4 F28,Na2VCuF7,Cu-F-Na-V,ABC2D7,0.0,3.0,0.0,75.72103336309323,64.50802613172384,,,69.0,0,2,0.27710358990793793,-0.11607156920686434,0.09006605058620165,0.06421547676336288,0.05553619767000151,0.755160410000002,0.5335830650900011,
34218,4.788039066574134,0.18181818181818182,mp-759848,44,3,8.890994250880185,62,Bi16 O20 F8,Bi4O5F2,Bi-F-O,A2B4C5,0.06444994568181883,3.0,2.511,21.594780143641305,5.65951131678462,,,3943.0,1,3,-1.2610356463396784,-0.3259259337395113,0.37595414828136375,0.06461313361860828,0.0,2.998589409999994,1.7652255860899968,
34252,4.402033528862554,0.09090909090909091,mp-42897,44,6,4.856839923490317,91,Na4 Pr4 Ti4 Nb4 O24 F4,NaPrTiNbO6F,F-Na-Nb-O-Pr-Ti,ABCDEF6,0.035270866590899175,3.0,2.811,83.43235035731797,49.7016850398923,,,2093.0,1,1,6.694471782175697,0.17075615705189007,1.276025132143098,0.0,0.0,2.4223292300000026,1.4488587472700014,
34243,2.6822089979682917,0.6363636363636364,mp-541773,44,4,3.324522738154381,62,Na8 V4 Cu4 F28,Na2VCuF7,Cu-F-Na-V,ABC2D7,0.0,3.0,0.0,75.72103336309323,64.50802613172384,,,69.0,0,1,-0.6072915474047704,0.09236843234102965,0.08938851916513713,0.028175183932243122,0.0,0.6540015799999992,0.4780468674199996,
34215,4.609234721350474,0.18181818181818182,mp-759848,44,3,8.890994250880185,62,Bi16 O20 F8,Bi4O5F2,Bi-F-O,A2B4C5,0.06444994568181883,3.0,2.511,21.594780143641305,5.65951131678462,,,3943.0,1,1,2.8291841674433726,0.44684508737047945,0.6299992228660378,0.02485626204208089,0.826022973420016,4.5031849900000225,2.5912485595100128,
34216,4.637360940950772,0.18181818181818182,mp-759848,44,3,8.890994250880185,62,Bi16 O20 F8,Bi4O5F2,Bi-F-O,A2B4C5,0.06444994568181883,3.0,2.511,21.594780143641305,5.65951131678462,,,3943.0,1,3,2.0420440567097558,-0.20040248072135247,0.9260772408705926,0.031110083777696442,0.8099968344300132,4.4739934800000185,2.57522242052001,
34269,3.0927005957836027,0.2727272727272727,mp-554376,44,5,4.156307171343937,63,Y8 Ti2 Si4 O18 F12,Y4TiSi2(O3F2)3,F-O-Si-Ti-Y,AB2C4D6E9,0.0,3.0,2.7137000000000002,23.766114671242935,16.55837334627085,,,2195.0,0,1,-1.9907442329918013,0.23520363783529774,-0.46067270212175204,0.20271426492254355,0.30340782009,1.1904393700000355,0.7725512141300196,
34265,2.684037521323686,0.2727272727272727,mp-554376,44,5,4.156307171343937,63,Y8 Ti2 Si4 O18 F12,Y4TiSi2(O3F2)3,F-O-Si-Ti-Y,AB2C4D6E9,0.0,3.0,2.7137000000000002,23.766114671242935,16.55837334627085,,,2195.0,0,1,-0.13486807341837448,0.14708351394515473,0.08087157904424602,0.043790083942938575,0.0,0.6377839600000357,0.4691433940400196,
34299,4.536297394843805,0.18181818181818182,mp-759707,44,3,5.332646453483244,62,Sb16 O20 F8,Sb4O5F2,F-O-Sb,A2B4C5,0.042901557159094494,1.0,3.0500000000000003,11.608781043092257,4.796748927211683,,,3943.0,1,1,1.1910541630745684,-0.46673279162319536,0.5401164067376145,0.03571376853088587,0.0,2.684107289999986,1.5925749022099924,
34928,4.615461404995679,0.09090909090909091,mp-43048,44,6,5.0374065038740685,95,Na4 Eu4 Ti4 Nb4 O24 F4,NaEuTiNbO6F,Eu-F-Na-Nb-O-Ti,ABCDEF6,0.019334232083314973,3.0,0.07069999999999999,44.46507697078423,25.808457596676067,,,2093.0,1,3,,0.06306612449733873,1.530242514661341,,,8.579575239999997,4.829186806759998,
34266,2.68779162495,0.2727272727272727,mp-554376,44,5,4.156307171343937,63,Y8 Ti2 Si4 O18 F12,Y4TiSi2(O3F2)3,F-O-Si-Ti-Y,AB2C4D6E9,0.0,3.0,2.7137000000000002,23.766114671242935,16.55837334627085,,,2195.0,0,1,-3.4531814960496376,0.23166796258594413,0.1682765524768044,0.04525000993432647,0.29344196582999726,1.1722866300000305,0.7625853598700169,
34253,4.667595922169826,0.09090909090909091,mp-42897,44,6,4.856839923490317,91,Na4 Pr4 Ti4 Nb4 O24 F4,NaPrTiNbO6F,F-Na-Nb-O-Pr-Ti,ABCDEF6,0.035270866590899175,3.0,2.811,83.43235035731797,49.7016850398923,,,2093.0,1,3,,0.07473820843988,1.6964536575346085,0.060327208224579584,3.76582374306,9.281753170000002,5.214682490330001,
34302,4.8011368842869775,0.18181818181818182,mp-759707,44,3,5.332646453483244,62,Sb16 O20 F8,Sb4O5F2,F-O-Sb,A2B4C5,0.042901557159094494,1.0,3.0500000000000003,11.608781043092257,4.796748927211683,,,3943.0,1,3,1.7143029847688922,0.20836480485556041,0.3355149547079277,0.09618112368682546,0.40226323608001224,3.416827210000008,1.9948381382900047,
34952,2.695021612094712,0.6363636363636364,mp-29030,44,3,7.873751519598822,63,Th4 Tl12 F28,ThTl3F7,F-Th-Tl,AB3C7,0.0,3.0,3.2154,10568.276806960692,2701.0140193378766,,,1999.0,1,1,-0.8511309654805927,0.38193659879484665,-0.1181432392559909,0.09743885815969452,0.0,0.41063217999999324,0.3444370668199963,
34954,2.8217391813362225,0.6363636363636364,mp-29030,44,3,7.873751519598822,63,Th4 Tl12 F28,ThTl3F7,F-Th-Tl,AB3C7,0.0,3.0,3.2154,10568.276806960692,2701.0140193378766,,,1999.0,0,1,-2.874586697626171,0.1249354875821469,0.26773872001945476,0.14903947756589178,0.049111234200013454,0.5000879800000178,0.39354830102000976,
34308,4.9160855862110955,0.18181818181818182,mp-759707,44,3,5.332646453483244,62,Sb16 O20 F8,Sb4O5F2,F-O-Sb,A2B4C5,0.042901557159094494,1.0,3.0500000000000003,11.608781043092257,4.796748927211683,,,3943.0,1,3,4.996193737557633,-0.21255955440240104,0.6995446276801895,0.12242586535497199,1.02589760106,4.5527732299999855,2.6184725032699925,
35328,3.8593569316643914,0.2727272727272727,mp-19304,44,5,2.718685064166262,60,K8 Mn4 S4 O16 F12,K2MnSO4F3,F-K-Mn-O-S,ABC2D3E4,0.13321235365151107,3.0,1.3256999999999999,4.655448546247175,4.06671146725613,,,244.0,1,1,3.914067831243756,0.1825814805541539,0.26442090479458,,,1.8805491700000232,1.1514214943300127,
34460,2.8357159029378516,0.6363636363636364,mp-8447,44,3,2.69852920271886,128,K10 Ti6 F28,K5Ti3F14,F-K-Ti,A3B5C14,0.0,3.0,0.19130000000000003,8.897634229789169,7.352564251707566,Chiolite,Na5Al3F14,,0,2,-2.9481310526238076,-0.09835483442989235,0.1319248009373326,0.05146666945934842,0.0,0.8751890700000047,0.5994787994300026,
35258,4.523858872127057,0.09090909090909091,mp-42599,44,6,4.377278013989206,91,Na4 Y4 Ti4 Nb4 O24 F4,NaYTiNbO6F,F-Na-Nb-O-Ti-Y,ABCDEF6,0.05340184659090852,3.0,2.7187000000000006,36.4027239735704,24.75272500352453,,,2093.0,1,3,8.282518929447178,0.2075590994877219,1.4849967214775754,0.014622169391984574,0.0,9.176807549999978,5.157067344949988,
34467,4.669745778923306,0.09090909090909091,mp-43055,44,6,4.872918750962745,91,Na4 Ce4 Ti4 Nb4 O24 F4,NaCeTiNbO6F,Ce-F-Na-Nb-O-Ti,ABCDEF6,0.03859115318181594,3.0,0.12549999999999972,27.939719056495036,16.675493248463837,,,2093.0,1,3,,0.09086710105546247,1.5082658912219826,0.06505560991830174,1.8171819187200198,11.172615510000014,6.252765914990008,
34461,2.8376611946855363,0.6363636363636364,mp-8447,44,3,2.69852920271886,128,K10 Ti6 F28,K5Ti3F14,F-K-Ti,A3B5C14,0.0,3.0,0.19130000000000003,8.897634229789169,7.352564251707566,Chiolite,Na5Al3F14,,0,2,0.11752387574745171,0.10824813521568721,0.1297674795087791,0.05218797212332325,0.11296207529999303,1.080948769999992,0.7124408747299956,
35257,4.458663538603728,0.09090909090909091,mp-42599,44,6,4.377278013989206,91,Na4 Y4 Ti4 Nb4 O24 F4,NaYTiNbO6F,F-Na-Nb-O-Ti-Y,ABCDEF6,0.05340184659090852,3.0,2.7187000000000006,36.4027239735704,24.75272500352453,,,2093.0,1,1,5.037834523216134,0.10511091986141041,1.269702526832566,0.0,0.06347845988999712,9.292433159999973,5.220545804839985,
34465,4.384508879570629,0.09090909090909091,mp-43055,44,6,4.872918750962745,91,Na4 Ce4 Ti4 Nb4 O24 F4,NaCeTiNbO6F,Ce-F-Na-Nb-O-Ti,ABCDEF6,0.03859115318181594,3.0,0.12549999999999972,27.939719056495036,16.675493248463837,,,2093.0,1,1,6.936877368922978,0.16421439805062565,1.4936425810712837,0.0,0.0,7.862630229999979,4.435583996269989,
35103,3.727602497669796,0.2727272727272727,mp-557006,44,5,3.3865584227742724,64,Na8 Sb4 S4 O16 F12,Na2SbSO4F3,F-Na-O-S-Sb,ABC2D3E4,0.0,3.0,4.4671,3.763415395352245,2.932860432168979,,,2400.0,1,2,0.10332923641726666,-0.3573758619692069,0.3248023009775429,0.377422430006245,0.45542574440999206,1.6889527499999986,1.0462350597499994,
35166,2.6100447877703425,0.6363636363636364,mp-4752,44,3,2.866833871550441,128,Na10 Al6 F28,Na5Al3F14,Al-F-Na,A3B5C14,0.0,3.0,6.5494,1.8594165272814256,2.0129171317962524,Chiolite,Na5Al3F14,,0,2,-2.554261814768097,0.09414757603293422,0.151497947117742,,,0.9121203400000013,0.6197540666600008,
35102,3.1742822617120816,0.2727272727272727,mp-557006,44,5,3.3865584227742724,64,Na8 Sb4 S4 O16 F12,Na2SbSO4F3,F-Na-O-S-Sb,ABC2D3E4,0.0,3.0,4.4671,3.763415395352245,2.932860432168979,,,2400.0,0,2,0.7895705666553567,0.21632192296815722,-0.4284624122187277,0.17295972121126385,0.5303679995699973,1.8254595900000083,1.1211773149100046,
35101,2.9159730642331283,0.2727272727272727,mp-557006,44,5,3.3865584227742724,64,Na8 Sb4 S4 O16 F12,Na2SbSO4F3,F-Na-O-S-Sb,ABC2D3E4,0.0,3.0,4.4671,3.763415395352245,2.932860432168979,,,2400.0,0,1,-0.4935537775850207,-0.1370949508131205,0.10090348573523311,0.07750939282811632,0.0,0.8593976600000133,0.5908093153400074,
35016,2.7630448131391376,0.6363636363636364,mp-10837,44,4,3.4728221203668213,62,Na8 Mg4 In4 F28,Na2MgInF7,F-In-Mg-Na,ABC2D7,0.0,3.0,4.9741,78.37544176217592,61.59821627403181,,,69.0,0,2,-2.63108557534747,0.1906334615333687,0.1860858922475943,0.04508795768361652,0.0827541847799993,0.8877305700000022,0.6063640829300012,
35085,4.629735954589906,0.09090909090909091,mp-43134,44,6,4.926605581951983,91,Na4 Nd4 Ti4 Nb4 O24 F4,NaNdTiNbO6F,F-Na-Nb-Nd-O-Ti,ABCDEF6,0.038091732045456794,3.0,2.7862999999999998,58.554058565915376,34.60642149180793,,,2093.0,1,3,7.61393019751722,0.08925429916273853,1.4645574826159196,,,10.023355969999955,5.621822427529975,
35020,2.7793031780419875,0.6363636363636364,mp-10837,44,4,3.4728221203668213,62,Na8 Mg4 In4 F28,Na2MgInF7,F-In-Mg-Na,ABC2D7,0.0,3.0,4.9741,78.37544176217592,61.59821627403181,,,69.0,0,3,-0.2829288380328876,0.10118337094878282,0.09806422349568544,0.05123748565753675,0.0,0.7369943500000034,0.5236098981500019,
35023,2.819657556461141,0.6363636363636364,mp-10837,44,4,3.4728221203668213,62,Na8 Mg4 In4 F28,Na2MgInF7,F-In-Mg-Na,ABC2D7,0.0,3.0,4.9741,78.37544176217592,61.59821627403181,,,69.0,0,3,-1.1410251786484764,0.11165346322629954,-0.17581806637335307,0.06650103647839753,0.17333793306000067,1.0527282900000046,0.6969478312100026,
33953,2.6113215167769748,0.2727272727272727,mp-1203080,44,5,2.6140531156302615,60,K8 Al4 S4 O16 F12,K2AlSO4F3,Al-F-K-O-S,ABC2D3E4,0.0,3.0,5.7782,4.448687395094627,4.306804908109224,,,244.0,0,1,,-0.0958076181621701,0.1880406216563233,0.01570885115080245,0.0,1.4264413500000046,0.9021163011500026,
33955,3.5918415658326706,0.2727272727272727,mp-1203080,44,5,2.6140531156302615,60,K8 Al4 S4 O16 F12,K2AlSO4F3,Al-F-K-O-S,ABC2D3E4,0.0,3.0,5.7782,4.448687395094627,4.306804908109224,,,244.0,1,1,1.6640340447229391,0.31209139358873617,0.22785905731939593,0.39709539668270144,0.8197442580600005,2.9196002900000053,1.7218605592100031,
33957,3.7590750328223925,0.2727272727272727,mp-1203080,44,5,2.6140531156302615,60,K8 Al4 S4 O16 F12,K2AlSO4F3,Al-F-K-O-S,ABC2D3E4,0.0,3.0,5.7782,4.448687395094627,4.306804908109224,,,244.0,1,1,9.199226099213774,0.3574744235936107,1.0711150863250516,0.46214311736312785,6.24958128053999,12.810013809999987,7.1516975816899935,
34124,3.609825,0.045454545454545456,mp-1197163,44,5,2.6678012173936847,1,Li5 Ca9 B7 O21 F2,Li5Ca9B7O21F2,B-Ca-F-Li-O,A2B5C7D9E21,0.00213862422077149,3.0,4.2013,4.0222859619859825,4.759717538671798,,,799.0,1,1,5.317364739381446,0.11244283891448492,1.1051151667786745,0.0,0.20090506770000882,5.168927719999942,2.9567413182799687,
34126,3.6098250000000007,0.045454545454545456,mp-1197163,44,5,2.6678012173936847,1,Li5 Ca9 B7 O21 F2,Li5Ca9B7O21F2,B-Ca-F-Li-O,A2B5C7D9E21,0.00213862422077149,3.0,4.2013,4.0222859619859825,4.759717538671798,,,799.0,1,1,5.7303066154854605,0.12933597209294145,1.0327841409868075,2.460447306171699e-16,0.0,4.802980419999926,2.75583625057996,
34464,2.705577755444984,0.45454545454545453,mp-1273164,44,4,2.9225857917479274,10,Li16 Co4 O4 F20,Li4CoOF5,Co-F-Li-O,ABC4D5,0.10120883170454409,1.0,0.0,17.480990446118945,22.10672426162173,,,1655.0,1,1,-1.0661255454101592,0.1989555862207295,0.06644860036385047,0.0,0.2342276328600042,0.6314850800000045,0.4656853089200025,
34287,2.653750702300007,0.6363636363636364,mp-1101183,44,3,3.2503307364064464,62,V12 O4 F28,V3OF7,F-O-V,AB3C7,0.31925836113636397,0.0,0.0,219.22203928750554,181.5878051959018,,,99.0,1,1,-5.851405810353299,0.18888244672819732,0.2604350518295635,,,1.0401635299999725,0.6900497779699849,
34221,3.613975,0.09090909090909091,mp-759631,44,3,3.475214013371237,62,V12 O28 F4,V3O7F,F-O-V,AB3C7,0.05184982530303728,3.0,1.2538,218.44220358486302,192.41350305446676,,,99.0,1,1,5.218477951132627,-0.7357826993000396,0.3612416618134766,,,2.8463968599999134,1.6816718761399525,
34466,2.7084030720741263,0.45454545454545453,mp-1273164,44,4,2.9225857917479274,10,Li16 Co4 O4 F20,Li4CoOF5,Co-F-Li-O,ABC4D5,0.10120883170454409,1.0,0.0,17.480990446118945,22.10672426162173,,,1655.0,1,1,-0.973876347705982,0.20723399879656212,0.05866325845168374,0.0010442563047602603,0.0,0.20484093999999686,0.23145767605999829,
34728,2.749451482808358,0.4090909090909091,mp-1199949,44,4,7.599812663650587,15,Tm10 B4 O12 F18,Tm5B2(O2F3)3,B-F-O-Tm,A2B5C6D9,0.0,2.0,6.023999999999999,5068.8442301735,2236.369759975871,,,212.0,0,2,1.0493279530137443,-0.22660978528490583,0.14783697790816497,0.05672860068691034,0.0,1.6075113900000133,1.0015237531100074,
34652,2.832593814455739,0.5454545454545454,mp-28932,44,3,4.3209280720416965,19,Sn16 O4 F24,Sn4OF6,F-O-Sn,AB4C6,0.0,0.0,3.2310000000000003,36.36685710314439,15.031855226571805,,,1994.0,1,1,-0.7832643965875832,,,,,0.6181945299999825,0.4583887969699904,
34726,2.692621958517707,0.4090909090909091,mp-1199949,44,4,7.599812663650587,15,Tm10 B4 O12 F18,Tm5B2(O2F3)3,B-F-O-Tm,A2B5C6D9,0.0,2.0,6.023999999999999,5068.8442301735,2236.369759975871,,,212.0,0,2,-0.8387192092095574,0.1776189285909444,0.13233190742554513,0.03488665000807082,0.10228072031995805,1.793815069999937,1.1038044734299655,
34890,3.0831881299484487,0.2727272727272727,mp-554643,44,5,3.0685314321599533,19,K8 Sb4 S4 O16 F12,K2SbSO4F3,F-K-O-S-Sb,ABC2D3E4,0.0,3.0,,7.075461177810871,5.010745303763373,,,2214.0,0,1,0.32212898397028766,0.15232546859031704,-0.23003985884109523,,,1.8107434599999692,1.1130981595399831,
34895,4.891575808379025,0.09090909090909091,mp-1202821,44,4,3.592311634030773,4,Sr6 B12 O22 F4,Sr3B6O11F2,B-F-O-Sr,A2B3C6D11,0.0,3.0,5.4064,4.104399573333608,3.7883300575664673,,,93.0,1,3,2.1176457574347296,0.468705160180529,0.9830476161012767,0.371316029325501,0.0,4.827641760000006,2.769375326240003,
